           Var. Name                       x0                        x                 Gradient
     BD_month(20,01)       0.986584380400D-01       0.986584380400D-01       0.858930699644D-03
     BD_month(20,02)       0.127462798803D+00       0.127462798803D+00       0.160285432485D-01
     BD_month(20,03)       0.341499162168D-01       0.341499162168D-01       0.192522547438D-02
     BD_month(20,04)       0.127516619935D+00       0.127516619935D+00       0.381279051282D-02
     BD_month(20,05)       0.252603970028D+00       0.252603970028D+00      -0.156208485063D-02
     BD_month(20,06)       0.100210956109D+01       0.100210956109D+01      -0.167616402912D-02
     BD_month(20,07)       0.502358373011D+00       0.502358373011D+00      -0.124752587019D-02
     BD_month(20,08)      -0.747193130256D+00      -0.747193130256D+00      -0.403669886680D-02
     BD_month(20,09)       0.340210589961D-01       0.340210589961D-01       0.132953288953D-02
     BD_month(20,10)      -0.117604898965D-01      -0.117604898965D-01      -0.140135388927D-01
     BD_month(20,11)      -0.761340953161D-01      -0.761340953161D-01      -0.126925414901D-01
     BD_month(21,01)       0.502392665015D+00       0.502392665015D+00      -0.786344910039D-02
     BD_month(21,02)       0.502359804365D+00       0.502359804365D+00      -0.749363079188D-03
     BD_month(21,03)      -0.983563634231D-01      -0.983563634231D-01      -0.292658294374D-01
     BD_month(21,04)       0.288484655301D-01       0.288484655301D-01      -0.308326475929D-01
     BD_month(21,05)       0.127824230414D+00       0.127824230414D+00      -0.821155469733D-02
     BD_month(21,06)       0.652891552621D-01       0.652891552621D-01      -0.278509869165D-02
     BD_month(21,07)       0.502111140846D+00       0.502111140846D+00       0.140457047514D-03
     BD_month(21,08)       0.502459044550D+00       0.502459044550D+00      -0.286545560632D-03
     BD_month(21,09)       0.502471780198D+00       0.502471780198D+00      -0.384783600881D-02
     BD_month(21,10)       0.502485170959D+00       0.502485170959D+00       0.000000000000D+00
     BD_month(21,11)      -0.735075610478D+00      -0.735075610478D+00       0.926306846804D-03
     BD_month(22,01)      -0.243208189616D-01      -0.243208189616D-01       0.195410509963D-01
     BD_month(22,02)      -0.747155624750D+00      -0.747155624750D+00      -0.186911410444D-01
     BD_month(22,03)       0.502453352885D+00       0.502453352885D+00      -0.202124833332D-01
     BD_month(22,04)       0.502477881614D+00       0.502477881614D+00      -0.174972904755D-02
     BD_month(22,05)       0.252542459756D+00       0.252542459756D+00      -0.180153829015D-01
     BD_month(22,06)       0.502444792698D+00       0.502444792698D+00      -0.455105103592D-02
     BD_month(22,07)       0.351444424206D-01       0.351444424206D-01       0.288616118757D-02
     BD_month(22,08)       0.287179713598D-01       0.287179713598D-01      -0.491108978251D-02
     BD_month(22,09)       0.341646575074D-01       0.341646575074D-01      -0.137756682203D-02
     BD_month(22,10)       0.127809763009D+00       0.127809763009D+00       0.131667965905D-02
     BD_month(22,11)       0.502481375269D+00       0.502481375269D+00      -0.421514237735D-03
     BD_month(23,01)       0.502452666138D+00       0.502452666138D+00      -0.133017308599D-02
     BD_month(23,02)      -0.496973072462D+00      -0.496973072462D+00      -0.151897825628D-01
     BD_month(23,03)       0.127659010574D+00       0.127659010574D+00      -0.152014956937D-04
     BD_month(23,04)      -0.916597944978D+00      -0.916597944978D+00      -0.385569046519D-03
     BD_month(23,05)       0.318547335389D+00       0.318547335389D+00      -0.145788487338D-01
     BD_month(23,06)       0.100211233753D+01       0.100211233753D+01      -0.392477852180D-02
     BD_month(23,07)       0.227134889916D+00       0.227134889916D+00       0.248899051515D-03
     BD_month(23,08)       0.227666516214D-02       0.227666516214D-02      -0.200337212691D-01
     BD_month(23,09)      -0.181404358841D+00      -0.181404358841D+00       0.495651156700D-02
     BD_month(23,10)      -0.357217015849D-01      -0.357217015849D-01      -0.643387084241D-02
     BD_month(23,11)       0.502480016055D+00       0.502480016055D+00      -0.157513800785D-02
     BD_month(24,01)       0.339654047780D-01       0.339654047780D-01      -0.926239287047D-02
     BD_month(24,02)       0.124967186420D+00       0.124967186420D+00       0.752710125475D-02
     BD_month(24,03)       0.100211025725D+01       0.100211025725D+01      -0.671276135916D-03
     BD_month(24,04)       0.502484553123D+00       0.502484553123D+00       0.000000000000D+00
     BD_month(24,05)       0.653706373838D-01       0.653706373838D-01       0.225699582293D-02
     BD_month(24,06)       0.502301221787D+00       0.502301221787D+00      -0.433465151992D-03
     BD_month(24,07)       0.252589215752D+00       0.252589215752D+00      -0.410971411225D-02
     BD_month(24,08)       0.502432719946D+00       0.502432719946D+00      -0.123703462360D-01
     BD_month(24,09)       0.502460630578D+00       0.502460630578D+00      -0.478842823047D-03
     BD_month(24,10)       0.502402170547D+00       0.502402170547D+00      -0.208619304023D-02
     BD_month(24,11)       0.502453003479D+00       0.502453003479D+00      -0.619972881383D-02
     BD_month(25,01)      -0.121971531933D+00      -0.121971531933D+00      -0.175481843434D-03
     BD_month(25,02)       0.252563949077D+00       0.252563949077D+00      -0.146617346667D-02
     BD_month(25,03)       0.412025483686D+00       0.412025483686D+00      -0.401187566584D-04
     BD_month(25,04)       0.502483404586D+00       0.502483404586D+00       0.141714371288D-02
     BD_month(25,05)       0.502316673456D+00       0.502316673456D+00       0.333187044275D-02
     BD_month(25,06)       0.502239182157D+00       0.502239182157D+00      -0.322614312922D-02
     BD_month(25,07)      -0.266116621460D+00      -0.266116621460D+00      -0.195001538421D-01
     BD_month(25,08)       0.321046503829D-02       0.321046503829D-02       0.852331607041D-02
     BD_month(25,09)      -0.296691611077D+00      -0.296691611077D+00       0.101172843273D-02
     BD_month(25,10)      -0.733983519817D+00      -0.733983519817D+00       0.165119687762D-01
     BD_month(25,11)       0.100211682236D+01       0.100211682236D+01      -0.880510061947D-03
     BD_month(26,01)       0.860507501723D+00       0.860507501723D+00      -0.379807576066D-02
     BD_month(26,02)      -0.179927987010D-01      -0.179927987010D-01      -0.348929073651D-01
     BD_month(26,03)      -0.137125055775D+00      -0.137125055775D+00      -0.821945595810D-02
     BD_month(26,04)      -0.575218951638D-01      -0.575218951638D-01      -0.419976130133D-01
     BD_month(26,05)       0.502339386048D+00       0.502339386048D+00      -0.423350644002D-02
     BD_month(26,06)       0.650860852249D-01       0.650860852249D-01      -0.143645589790D-03
     BD_month(26,07)       0.677175515147D-01       0.677175515147D-01       0.483849869239D-02
     BD_month(26,08)       0.252528000895D+00       0.252528000895D+00      -0.740122516300D-03
     BD_month(26,09)       0.502485348303D+00       0.502485348303D+00       0.000000000000D+00
     BD_month(26,10)       0.252354063727D+00       0.252354063727D+00      -0.472763543548D-02
     BD_month(26,11)       0.127575113073D+00       0.127575113073D+00       0.877843604349D-02
     BD_month(27,01)       0.252438128015D+00       0.252438128015D+00      -0.910420090062D-02
     BD_month(27,02)       0.297593748885D-01       0.297593748885D-01      -0.727578576694D-02
     BD_month(27,03)       0.502474010645D+00       0.502474010645D+00      -0.552900696124D-03
     BD_month(27,04)       0.100211038405D+01       0.100211038405D+01      -0.720789469491D-03
     BD_month(27,05)      -0.745323442693D+00      -0.745323442693D+00      -0.908884560947D-02
     BD_month(27,06)       0.138620094371D+00       0.138620094371D+00      -0.661205286834D-02
     BD_month(27,07)       0.502307328000D+00       0.502307328000D+00      -0.682081733277D-03
     BD_month(27,08)       0.460147706014D-02       0.460147706014D-02       0.962624285487D-02
     BD_month(27,09)       0.341345312977D-01       0.341345312977D-01       0.219889216459D-02
     BD_month(27,10)       0.502481346477D+00       0.502481346477D+00      -0.252078364555D-09
     BD_month(27,11)       0.113180504176D-01       0.113180504176D-01      -0.335544628540D-03
                  LValue0       0.148759332013-315
                   LValue      -0.110534252707D+02
